2026-06-23T10:36:53.2381532+08:00
view=BaseWindowSkin
img[215]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/BaseAwardItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(130.00, 130.00)
img[216]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/BaseAwardItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[217]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/BaseAwardItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-37.68, 36.68) size=(22.00, 22.00)
img[218]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/BaseAwardItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-75.00, 77.00) size=(150.00, 150.00)
img[219]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/BaseAwardItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(14.00, -5.00) size=(37.00, 23.00)
img[220]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, 0.00) size=(127.00, 127.00)
img[221]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-52.50, 52.50) size=(105.00, 105.00)
img[222]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(90.00, -85.00) size=(30.00, 30.00)
img[223]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(128.00, 128.00)
img[224]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_img_grade_bg activeSelf=True activeInHierarchy=False enabled=False raycast=False sprite=null color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-72.50, 155.00) size=(100.00, 100.00)
img[225]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/red_dot activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_red_point color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(107.00, -1.00) size=(20.00, 20.00)
img[226]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/up_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=UP color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(77.00, -4.00) size=(46.00, 41.00)
img[227]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/lung_con/star_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=uilwmb_022 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-1.00, -1.00) size=(56.00, 25.00)
img[228]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/lung_con/_Group1/_Image1 activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(28.25, -1.00) size=(24.00, 24.00)
img[229]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/skillImg activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=jineng color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(5.00, -5.00) size=(42.00, 42.00)
img[230]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_bad_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_bad color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(12.00, -85.00) size=(31.00, 30.00)
img[231]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_img_awaken activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=soil_awaken color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(4.00, -7.00) size=(38.00, 38.00)
img[232]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_img_tips activeSelf=True activeInHierarchy=False enabled=False raycast=False sprite=null color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(100.00, 100.00)
img[233]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starEquipStarBg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=flag1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(28.00, 43.00)
img[234]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starE0 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -1.00) size=(22.00, 21.00)
img[235]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starE1 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -24.00) size=(22.00, 21.00)
img[236]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starE2 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -47.00) size=(22.00, 21.00)
img[237]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starE3 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -70.00) size=(22.00, 21.00)
img[238]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/starEquipGp/starEquipNum activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_008 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(5.00, -2.00) size=(18.00, 23.00)
img[239]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_pet_equip_gp/petEquip activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=uiwg_color_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, 0.00) size=(68.00, 27.00)
img[240]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/_pet_equip_gp/Image activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(39.00, -13.50) size=(24.00, 24.00)
img[241]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/god_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-50.00, -15.00) size=(35.00, 35.00)
img[242]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/star_group/star_0 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(32.00, 32.00)
img[243]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/star_group/star_1 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -26.00) size=(32.00, 32.00)
img[244]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/star_group/star_2 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -51.00) size=(32.00, 32.00)
img[245]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/star_group/star_3 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -76.00) size=(32.00, 32.00)
img[246]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(6.00, -6.00) size=(67.00, 40.00)
img[247]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(130.00, 130.00)
img[248]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[249]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-37.68, 36.68) size=(22.00, 22.00)
img[250]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-75.00, 77.00) size=(150.00, 150.00)
img[251]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_2/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(14.00, -5.00) size=(37.00, 23.00)
img[252]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/scaleGp/icon_bg activeSelf=True activeInHierarchy=True enabled=True raycast=False sprite=uihl_008 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-40.00, 41.00) size=(80.00, 82.00)
img[253]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/scaleGp/lock_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[254]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/scaleGp/_img_add activeSelf=True activeInHierarchy=True enabled=True raycast=False sprite=com_ui_11 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(49.64, -48.92) size=(30.00, 30.00)
img[255]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/scaleGp/red_dot activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_red_point color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(59.01, 0.00) size=(28.00, 29.00)
img[256]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/BaseAwardItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(130.00, 130.00)
img[257]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/BaseAwardItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[258]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/BaseAwardItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-37.68, 36.68) size=(22.00, 22.00)
img[259]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/BaseAwardItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-75.00, 77.00) size=(150.00, 150.00)
img[260]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/BaseAwardItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(14.00, -5.00) size=(37.00, 23.00)
img[261]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, 0.00) size=(127.00, 127.00)
img[262]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-52.50, 52.50) size=(105.00, 105.00)
img[263]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(90.00, -85.00) size=(30.00, 30.00)
img[264]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(128.00, 128.00)
img[265]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_img_grade_bg activeSelf=True activeInHierarchy=False enabled=False raycast=False sprite=null color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-72.50, 155.00) size=(100.00, 100.00)
img[266]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/red_dot activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_red_point color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(107.00, -1.00) size=(20.00, 20.00)
img[267]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/up_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=UP color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(77.00, -4.00) size=(46.00, 41.00)
img[268]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/lung_con/star_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=uilwmb_022 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-1.00, -1.00) size=(56.00, 25.00)
img[269]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/lung_con/_Group1/_Image1 activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(28.25, -1.00) size=(24.00, 24.00)
img[270]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/skillImg activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=jineng color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(5.00, -5.00) size=(42.00, 42.00)
img[271]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_bad_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_bad color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(12.00, -85.00) size=(31.00, 30.00)
img[272]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_img_awaken activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=soil_awaken color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(4.00, -7.00) size=(38.00, 38.00)
img[273]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_img_tips activeSelf=True activeInHierarchy=False enabled=False raycast=False sprite=null color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(100.00, 100.00)
img[274]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starEquipStarBg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=flag1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(28.00, 43.00)
img[275]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starE0 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -1.00) size=(22.00, 21.00)
img[276]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starE1 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -24.00) size=(22.00, 21.00)
img[277]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starE2 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -47.00) size=(22.00, 21.00)
img[278]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starE3 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_007 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(3.00, -70.00) size=(22.00, 21.00)
img[279]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/starEquipGp/starEquipNum activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=uixzsy_008 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(5.00, -2.00) size=(18.00, 23.00)
img[280]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_pet_equip_gp/petEquip activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=uiwg_color_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, 0.00) size=(68.00, 27.00)
img[281]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/_pet_equip_gp/Image activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(39.00, -13.50) size=(24.00, 24.00)
img[282]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/god_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-50.00, -15.00) size=(35.00, 35.00)
img[283]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/star_group/star_0 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -1.00) size=(32.00, 32.00)
img[284]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/star_group/star_1 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -26.00) size=(32.00, 32.00)
img[285]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/star_group/star_2 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -51.00) size=(32.00, 32.00)
img[286]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/star_group/star_3 activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_star color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, -76.00) size=(32.00, 32.00)
img[287]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(6.00, -6.00) size=(67.00, 40.00)
img[288]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(130.00, 130.00)
img[289]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[290]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-37.68, 36.68) size=(22.00, 22.00)
img[291]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-75.00, 77.00) size=(150.00, 150.00)
img[292]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_4/__Templates/EquipmentItem/__Templates/BaseAwardItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(14.00, -5.00) size=(37.00, 23.00)
img[293]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/scaleGp/icon_bg activeSelf=True activeInHierarchy=True enabled=True raycast=False sprite=uihl_008 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-40.00, 41.00) size=(80.00, 82.00)
img[294]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/scaleGp/lock_icon activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[295]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/scaleGp/_img_add activeSelf=True activeInHierarchy=True enabled=True raycast=False sprite=com_ui_11 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(49.64, -48.92) size=(30.00, 30.00)
img[296]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/scaleGp/red_dot activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_red_point color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(59.01, 0.00) size=(28.00, 29.00)
img[297]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/BaseAwardItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-65.00, 65.00) size=(130.00, 130.00)
img[298]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/BaseAwardItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-45.00, 45.00) size=(90.00, 90.00)
img[299]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/BaseAwardItem/click_group/lock activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_lock_1 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-37.68, 36.68) size=(22.00, 22.00)
img[300]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/BaseAwardItem/click_group/select_image activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=com_selectbg4 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-75.00, 77.00) size=(150.00, 150.00)
img[301]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/BaseAwardItem/click_group/time_limit activeSelf=False activeInHierarchy=False enabled=True raycast=False sprite=bag_limit color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(14.00, -5.00) size=(37.00, 23.00)
img[302]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/EquipmentItem/click_group/item_bg activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_goods_plate_0 color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(0.00, 0.00) size=(127.00, 127.00)
img[303]=_root_gp/_gp_item_con/BagComponentView/rightGp/BagEquipmentIcon_6/__Templates/EquipmentItem/click_group/icon activeSelf=True activeInHierarchy=False enabled=True raycast=False sprite=com_empty color=RGBA(1.000, 1.000, 1.000, 1.000) pos=(-52.50, 52.50) size=(105.00, 105.00)
